,CAISO_Demand_MWh,CAISO_VRE_MWh,Hour,Month,Time_Elapsed,delta_VRE,delta_Demand,delta_CO2,delta_SO2,delta_NOx
2022-01-19 15:00:00,22725,1842.574416,15,1,447,-45.87920400000007,512.0,820006.8646962265,-54.52027082253005,163.91437640085553
2022-01-19 16:00:00,23595,1375.568042,16,1,448,-467.0063739999998,870.0,971391.8788397312,-4.82345231702476,39.84264083664971
2022-01-19 17:00:00,25313,364.988342,17,1,449,-1010.5797000000001,1718.0,583110.2410812592,113.50787118096935,-86.32120168433198
2022-01-19 18:00:00,27245,15.638907999999995,18,1,450,-349.349434,1932.0,-317175.28667872027,-87.90641461278238,-46.30182149852885
2022-01-19 19:00:00,27525,16.765222,19,1,451,1.126314000000006,280.0,-587400.8241266673,-69.37174472494667,-152.27133093420116
2022-01-19 20:00:00,26949,21.463786,20,1,452,4.6985639999999975,-576.0,-203982.8722311128,-11.900435296575893,-84.1514004653933
2022-01-19 21:00:00,26135,30.307008000000003,21,1,453,8.843222000000004,-814.0,-354925.67876505014,-46.55443242036182,-82.0071061778516
2022-01-19 22:00:00,24967,28.806974000000004,22,1,454,-1.5000339999999994,-1168.0,-286112.9930284023,-18.906316272345606,-50.88431250899839
2022-01-19 23:00:00,23399,28.50467,23,1,455,-0.302304000000003,-1568.0,-394465.15173128946,-12.999949140258877,-39.28757133821182
2022-01-20 00:00:00,22102,34.9864,0,1,456,6.481730000000002,-1297.0,303513.1307552387,51.59330259063566,150.30719638030234
2022-01-20 01:00:00,21199,40.868584,1,1,457,5.882183999999995,-903.0,826747.9299139669,113.02403472184494,371.58606747041665
2022-01-20 02:00:00,20685,49.021676,2,1,458,8.153092000000001,-514.0,451400.891765642,51.44263688687306,110.42368636429342
2022-01-20 03:00:00,20653,57.85884,3,1,459,8.837164000000001,-32.0,35051.341773261316,4.361613599132397,-32.02136101713381
2022-01-20 04:00:00,20768,57.419486000000006,4,1,460,-0.43935399999999447,115.0,158562.0438276576,12.594127978429015,19.017129801646433
2022-01-20 05:00:00,21385,49.767418000000006,5,1,461,-7.652068,617.0,391930.7658108985,52.3443959369356,141.94633804615432
2022-01-20 06:00:00,22990,65.673514,6,1,462,15.906095999999991,1605.0,253466.1968750786,-60.515293979280386,-110.95711085730363
2022-01-20 07:00:00,25121,63.88686000000001,7,1,463,-1.7866539999999844,2131.0,-611076.4614499956,-61.131170408825426,-182.12600229825307
2022-01-20 08:00:00,26020,417.72216,8,1,464,353.83529999999996,899.0,-1514938.4185202178,-68.63945116856297,-150.69502776010927
2022-01-20 09:00:00,25519,1451.775184,9,1,465,1034.053024,-501.0,-1043107.2780501721,-10.48122856447685,-124.73659179134722
2022-01-20 10:00:00,24383,1939.791446,10,1,466,488.01626199999987,-1136.0,-592790.230475456,-42.681736433162484,-138.90414231899786
2022-01-20 11:00:00,23097,1994.00527,11,1,467,54.21382400000016,-1286.0,2234.5727046853863,13.264712738663718,2.5535786825028026
2022-01-20 12:00:00,22204,1955.521102,12,1,468,-38.48416800000018,-893.0,-58621.28814339731,1.8650327885590627,5.916482661505597
2022-01-20 13:00:00,21999,1945.361054,13,1,469,-10.16004799999996,-205.0,111642.40402109642,-1.9911808171697203,66.80820925587761
2022-01-20 14:00:00,22129,1948.876912,14,1,470,3.51585799999998,130.0,262929.621512739,12.858873663267673,30.980567686520317
2022-01-20 15:00:00,22706,1908.33938,15,1,471,-40.537532000000056,577.0,807698.3266492933,3.9784056269252233,133.55481265842116
2022-01-20 16:00:00,23679,1454.404314,16,1,472,-453.9350659999998,973.0,1548730.9022363666,104.11680933118606,329.7971713266912
2022-01-20 17:00:00,25396,403.203886,17,1,473,-1051.200428,1717.0,529235.6323496057,-24.09596295950314,-137.63090520524156
2022-01-20 18:00:00,27072,16.283122,18,1,474,-386.920764,1676.0,-587429.3245543474,-62.32319740118396,-234.76477278817117
2022-01-20 19:00:00,27301,32.754922,19,1,475,16.4718,229.0,-695105.374807341,-82.80795182582258,-180.74822738433227
2022-01-20 20:00:00,26703,55.592678,20,1,476,22.837756,-598.0,-372722.9838545439,-1.9593773383127768,-66.81402493766916
2022-01-20 21:00:00,25957,62.313926,21,1,477,6.721248000000003,-746.0,-75701.01879742881,-1.3043018188677138,5.328933613217146
2022-01-20 22:00:00,24888,81.454848,22,1,478,19.140921999999996,-1069.0,-328812.7854427858,-6.683206730288532,-16.245334482356725
2022-01-20 23:00:00,23414,82.267544,23,1,479,0.8126960000000025,-1474.0,-474597.748814797,-20.71894084432597,-37.509378201332765
2022-01-21 00:00:00,22129,109.850698,0,1,480,27.583153999999993,-1285.0,184562.9972317638,38.40394464408706,77.06742391707792
2022-01-21 01:00:00,21360,206.714206,1,1,481,96.863508,-769.0,606844.4798361929,58.64560413344199,203.38292189358117
2022-01-21 02:00:00,20796,252.842914,2,1,482,46.12870800000002,-564.0,414563.27313400945,16.06018478087384,94.68038943730346
2022-01-21 03:00:00,20600,206.167848,3,1,483,-46.675066000000015,-196.0,198681.11381333042,57.295080019242505,75.53790242567777
2022-01-21 04:00:00,20704,299.841066,4,1,484,93.67321800000002,104.0,466621.34678987693,91.14019808620316,238.62728577392784
2022-01-21 05:00:00,21388,382.839874,5,1,485,82.998808,684.0,685181.1965452833,112.43139902790159,204.85412605940815
2022-01-21 06:00:00,22915,493.0541539999999,6,1,486,110.21427999999992,1527.0,200335.88252527546,-68.53531003031173,-96.59448916842985
2022-01-21 07:00:00,25079,520.483722,7,1,487,27.429568000000017,2164.0,-539169.025951744,-57.43679945682754,-212.3889623342261
2022-01-21 08:00:00,26060,827.325756,8,1,488,306.842034,981.0,-1347643.5607423894,-76.40857501699566,-150.79806626209188
2022-01-21 09:00:00,25352,1658.0171879999998,9,1,489,830.6914319999998,-708.0,-937789.9132802128,-16.234521168080448,-151.17393143520167
2022-01-21 10:00:00,24256,2031.865246,10,1,490,373.84805800000026,-1096.0,-518444.6237126817,-10.416465910882948,-84.31199585865818
2022-01-21 11:00:00,23326,2110.1865900000003,11,1,491,78.32134400000018,-930.0,-304290.272772369,-41.32264626635708,-30.376059400442728
2022-01-21 12:00:00,22716,2177.435814,12,1,492,67.24922399999969,-610.0,33049.35424788436,16.965580496050734,27.166341358349086
2022-01-21 13:00:00,22354,2259.737706,13,1,493,82.30189199999995,-362.0,427778.4888201412,63.2032778848195,225.85171808362315
2022-01-21 14:00:00,22301,2302.756762,14,1,494,43.01905600000009,-53.0,126245.08513453184,-23.510177443856946,-9.446481021214026
2022-01-21 15:00:00,22680,2191.890248,15,1,495,-110.86651399999982,379.0,660304.0497960942,5.029861124412093,49.177013159838
2022-01-21 16:00:00,23432,1827.402116,16,1,496,-364.4881320000002,752.0,1386719.6151059577,52.118989688400575,283.7351783326916
2022-01-21 17:00:00,25063,874.5185459999999,17,1,497,-952.8835700000001,1631.0,205328.5864946479,22.87506142105667,-216.17869420451302
2022-01-21 18:00:00,26802,497.742986,18,1,498,-376.7755599999999,1739.0,-72135.61824687943,3.8618637636247968,-1.0370726341759564
2022-01-21 19:00:00,26945,456.147982,19,1,499,-41.59500399999996,143.0,-356003.4723093072,-64.16505802373217,-175.66201274353898
2022-01-21 20:00:00,26321,548.726954,20,1,500,92.57897199999996,-624.0,-640835.8642956675,-56.42171855589413,-126.37096004730711
2022-01-21 21:00:00,25620,603.870858,21,1,501,55.14390400000002,-701.0,-338504.5722859809,-27.726297920418574,-74.00387924190863
2022-01-21 22:00:00,24636,594.596484,22,1,502,-9.274373999999966,-984.0,-328243.0771671287,-25.69544582484201,-80.77272112013384
2022-01-21 23:00:00,23292,607.607474,23,1,503,13.010989999999993,-1344.0,-386623.34179666406,-21.104597111666777,-38.967337449347156
2022-01-22 00:00:00,22115,491.94036,0,1,504,-115.66711400000003,-1177.0,-32569.343357464764,-26.332450236940787,-49.32226676518178
2022-01-22 01:00:00,21328,444.215652,1,1,505,-47.72470800000002,-787.0,566753.3032986419,47.58616606594501,151.33297667718148
2022-01-22 02:00:00,20689,407.525106,2,1,506,-36.69054599999998,-639.0,156611.3822272108,20.233299049292214,88.15008012470423
2022-01-22 03:00:00,20292,431.28881,3,1,507,23.76370400000002,-397.0,106878.14341612114,29.364633999376565,29.982501596953398
2022-01-22 04:00:00,20171,445.818978,4,1,508,14.530168000000003,-121.0,-51895.795414089225,10.893466914189446,47.70574374781677
2022-01-22 05:00:00,20421,432.9673120000001,5,1,509,-12.85166599999991,250.0,145673.1201876537,29.417224261496813,21.282206830280188
2022-01-22 06:00:00,21006,436.310464,6,1,510,3.343151999999918,585.0,66699.79856857844,-19.071245349308867,6.424779499765123
2022-01-22 07:00:00,21778,423.08508200000006,7,1,511,-13.225381999999968,772.0,-173744.33964587701,-25.75231903161881,2.902003646943399
2022-01-22 08:00:00,22022,693.5855399999999,8,1,512,270.50045799999987,244.0,-742293.1007686495,-15.084912809956109,-77.88656319592428
2022-01-22 09:00:00,21717,1644.210382,9,1,513,950.6248420000001,-305.0,-637576.6345754424,-15.629611021705216,-123.78468518074521
2022-01-22 10:00:00,20698,2112.401252,10,1,514,468.19087000000013,-1019.0,-268419.6288659186,-15.380323120399794,-36.97795705482906
2022-01-22 11:00:00,19818,2126.14621,11,1,515,13.74495799999977,-880.0,19456.411175070796,5.070007978414537,28.217471965993127
2022-01-22 12:00:00,18900,2128.37917,12,1,516,2.2329600000002756,-918.0,7344.461186667904,14.165930442209003,-1.5601555336472757
2022-01-22 13:00:00,18558,2069.6007,13,1,517,-58.7784700000002,-342.0,85778.68069972703,-16.659282476822625,73.1317017876122
2022-01-22 14:00:00,18729,2081.729584,14,1,518,12.128884000000198,171.0,153793.1436669957,11.527033428128675,48.17340158711647
2022-01-22 15:00:00,19553,2063.6672,15,1,519,-18.062384000000293,824.0,647015.4051428828,-18.716006077524412,88.82786863778585
2022-01-22 16:00:00,20861,1538.168824,16,1,520,-525.4983759999998,1308.0,1281406.5561278788,16.546893254493796,147.9710033679869
2022-01-22 17:00:00,22918,544.2432799999999,17,1,521,-993.9255440000002,2057.0,119325.60993375164,-28.11516357851994,-149.35153763956203
2022-01-22 18:00:00,24909,129.390308,18,1,522,-414.8529719999999,1991.0,-554896.2242379449,-59.728600186500586,-275.8901817469614
2022-01-22 19:00:00,25280,100.34942,19,1,523,-29.04088800000001,371.0,-461919.65352510335,-45.15567875236499,-140.51934183065282
2022-01-22 20:00:00,24834,97.40437,20,1,524,-2.945049999999995,-446.0,-269485.57140277,-7.848079059308105,-34.66314193169649
2022-01-22 21:00:00,24294,126.562318,21,1,525,29.157948000000005,-540.0,-138796.6621268033,2.1531634390942713,7.219595836936719
2022-01-22 22:00:00,23525,163.59769,22,1,526,37.035371999999995,-769.0,-175134.57354461355,-17.447476153817718,-46.27764917079503
2022-01-22 23:00:00,22424,150.39643,23,1,527,-13.20125999999999,-1101.0,-193610.29470199253,-16.943249398990005,-20.825371400886866
2022-01-23 00:00:00,21385,125.417196,0,1,528,-24.979234000000005,-1039.0,492983.1576291197,46.34297125808787,154.279907878426
2022-01-23 01:00:00,20729,103.274264,1,1,529,-22.142932000000002,-656.0,769682.6330865528,56.75205542338426,152.86020998793606
2022-01-23 02:00:00,20102,104.244682,2,1,530,0.9704179999999951,-627.0,541948.8305303934,38.7874421989747,121.93005994442672
2022-01-23 03:00:00,19724,89.86248200000001,3,1,531,-14.382199999999983,-378.0,198062.53663163166,-11.497982001984127,32.32762294716497
2022-01-23 04:00:00,19660,75.650988,4,1,532,-14.211494000000016,-64.0,71998.15636104997,69.26304373260496,59.36030743499953
2022-01-23 05:00:00,19817,78.552448,5,1,533,2.90146,157.0,145137.63168874383,14.515102378920801,0.305527031218503
2022-01-23 06:00:00,20337,77.54557000000001,6,1,534,-1.0068779999999862,520.0,-138188.52236578707,-22.096130895852355,-10.895554653304544
2022-01-23 07:00:00,20970,97.82620599999998,7,1,535,20.280635999999973,633.0,-448492.7637743363,-25.321374217540495,-1.7452072951996342
2022-01-23 08:00:00,21148,480.804644,8,1,536,382.978438,178.0,-1486779.231829166,-35.29752236303278,-124.62469946570968
2022-01-23 09:00:00,20746,1506.089052,9,1,537,1025.284408,-402.0,-723084.5470561511,-16.677791451461587,-171.01377466410486
2022-01-23 10:00:00,19721,2004.8509659999995,10,1,538,498.7619139999995,-1025.0,-321797.6140650513,-56.05217337615636,-71.66535142743629
2022-01-23 11:00:00,18935,2029.495714,11,1,539,24.64474800000039,-786.0,32284.140230031917,9.963908792372791,18.19176963158992
2022-01-23 12:00:00,18389,1981.24865,12,1,540,-48.24706399999991,-546.0,81032.24648915767,-0.04197304754615061,77.31908529290854
2022-01-23 13:00:00,18054,1996.054232,13,1,541,14.805581999999958,-335.0,234384.20894583012,3.3897326975450426,144.33085257356026
2022-01-23 14:00:00,18306,2006.561884,14,1,542,10.507652000000007,252.0,265594.6391040548,2.1281418697599577,-42.384909672606
2022-01-23 15:00:00,19422,1956.853182,15,1,543,-49.7087019999999,1116.0,769999.9708386147,20.923832789563505,112.62000002876584
2022-01-23 16:00:00,20814,1492.812226,16,1,544,-464.04095600000005,1392.0,1414913.7936899373,45.12179744634793,227.08163259628964
2022-01-23 17:00:00,22911,472.4384,17,1,545,-1020.373826,2097.0,639079.4185865568,4.137978088248559,1.369358339688688
2022-01-23 18:00:00,25023,38.254066,18,1,546,-434.184334,2112.0,-573951.1858141068,-37.67197774611327,-354.6430657717111
2022-01-23 19:00:00,25505,106.91338600000002,19,1,547,68.65932000000001,482.0,-604720.134122327,-80.75618263173777,-171.4562342367468
2022-01-23 20:00:00,25056,138.374364,20,1,548,31.460977999999997,-449.0,-293645.94083573855,-5.244866827785387,-44.239633520810855
2022-01-23 21:00:00,24420,119.333004,21,1,549,-19.04136000000001,-636.0,-343160.80601785984,-19.63188656688432,-59.321163978494894
2022-01-23 22:00:00,23522,118.519082,22,1,550,-0.8139220000000051,-898.0,-202337.07489896752,-6.6780934380907695,-24.897036788224113
2022-01-23 23:00:00,22166,151.00447000000003,23,1,551,32.48538800000003,-1356.0,-213412.89085077075,4.513248993321156,15.341576654242033
2022-01-24 00:00:00,21009,139.95718200000002,0,1,552,-11.047288000000009,-1157.0,337538.7586002769,26.106100028963837,88.82225152815357
2022-01-24 01:00:00,20561,111.602696,1,1,553,-28.354486000000023,-448.0,830996.8584059677,93.70761623643855,284.96631349605
2022-01-24 02:00:00,20201,118.652682,2,1,554,7.049986000000004,-360.0,297149.0463295365,27.02372140758294,117.4061093365907
2022-01-24 03:00:00,20036,145.65210599999995,3,1,555,26.999423999999948,-165.0,399149.0641753487,6.2575471778980045,93.70036223315685
2022-01-24 04:00:00,20357,114.695712,4,1,556,-30.956393999999946,321.0,508990.3087025238,94.0502867875552,227.33049496367823
2022-01-24 05:00:00,21253,95.76298,5,1,557,-18.932732,896.0,728905.4504944216,108.13800696618927,171.4837811022437
2022-01-24 06:00:00,23048,77.86470399999999,6,1,558,-17.89827600000001,1795.0,475937.3764463337,-97.79354952743199,-125.84996674387003
2022-01-24 07:00:00,25250,43.687464,7,1,559,-34.17723999999999,2202.0,-703144.3849094762,-15.994963299378924,-149.12956314174085
2022-01-24 08:00:00,26243,437.401678,8,1,560,393.714214,993.0,-1741887.213210444,-9.369257402569758,-196.67996511032663
2022-01-24 09:00:00,25553,1511.449958,9,1,561,1074.04828,-690.0,-1115449.485256352,-86.05492911926453,-176.44196356454097
2022-01-24 10:00:00,24076,1952.633674,10,1,562,441.183716,-1477.0,-477825.56073201867,-3.144436064438338,-48.95553701724407
2022-01-24 11:00:00,22721,1980.40084,11,1,563,27.76716600000009,-1355.0,-54950.243919165805,12.430719849612274,27.39337120589289
2022-01-24 12:00:00,21994,1939.716722,12,1,564,-40.684118000000126,-727.0,57342.76162038557,7.082947001589048,47.94185382324281
2022-01-24 13:00:00,21867,1952.58698,13,1,565,12.870258000000149,-127.0,168316.92448717402,17.16537500160473,89.39896334766479
2022-01-24 14:00:00,22102,2012.059814,14,1,566,59.47283399999992,235.0,361233.09025057545,-11.29099124105744,112.77542822334715
2022-01-24 15:00:00,22629,2037.74267,15,1,567,25.68285600000013,527.0,1043692.1530753504,12.262686626433037,145.36131141518922
2022-01-24 16:00:00,23505,1713.0281760000005,16,1,568,-324.7144939999996,876.0,1528823.720567274,83.11113367986599,123.19304970884741
2022-01-24 17:00:00,25273,734.434004,17,1,569,-978.5941720000005,1768.0,553421.7859342191,-26.861096390960483,-63.699685249605636
2022-01-24 18:00:00,27107,347.044884,18,1,570,-387.38911999999993,1834.0,-413416.3007832952,-38.102204887019866,-179.68411872471358
2022-01-24 19:00:00,27499,465.899772,19,1,571,118.85488799999996,392.0,-539108.2784123495,-22.58133405166751,-139.42449085681073
2022-01-24 20:00:00,26833,454.6858719999999,20,1,572,-11.21390000000008,-666.0,-365306.47486029286,-50.526386888586416,-125.1888169440607
2022-01-24 21:00:00,25995,336.82642,21,1,573,-117.85945199999992,-838.0,-354128.4155800706,-20.34175575586434,-72.69190272942706
2022-01-24 22:00:00,24845,352.25083400000005,22,1,574,15.42441400000007,-1150.0,-297443.03111153375,-9.2418245381497,-26.81880169682904
2022-01-24 23:00:00,23345,315.400136,23,1,575,-36.85069800000008,-1500.0,-360309.65321683325,-51.914751863337784,-58.694865386527795
2022-01-25 00:00:00,22120,331.099754,0,1,576,15.699618000000044,-1225.0,-162521.88057810673,1.732122268598573,0.8962741174681241
2022-01-25 01:00:00,21387,351.20687200000003,1,1,577,20.107118000000014,-733.0,585286.6949207545,31.997103077432598,202.3303216696471
2022-01-25 02:00:00,20867,311.705924,2,1,578,-39.50094800000005,-520.0,369717.8856045287,56.801188124745806,169.31888281385807
2022-01-25 03:00:00,20676,261.05246,3,1,579,-50.653463999999985,-191.0,103864.00440213736,4.969290980200526,11.040550944772463
2022-01-25 04:00:00,20944,267.81524,4,1,580,6.762780000000021,268.0,89398.35031230841,22.769824654817228,-67.72297642699766
2022-01-25 05:00:00,21801,318.139244,5,1,581,50.324004,857.0,350923.36195882317,15.287945796844951,-3.853115804716822
2022-01-25 06:00:00,23479,313.834804,6,1,582,-4.30444,1678.0,634650.0713597378,-6.056496869618172,55.78792654790743
2022-01-25 07:00:00,25695,292.22101000000004,7,1,583,-21.613793999999984,2216.0,-299092.0602969397,-31.855916281002123,-116.02362692776887
2022-01-25 08:00:00,26629,573.887514,8,1,584,281.666504,934.0,-1361889.038203924,0.9334913107100817,-55.141864243404825
2022-01-25 09:00:00,25826,1394.254542,9,1,585,820.3670279999999,-803.0,-1166368.2734223283,40.01667037515719,-64.20291584883637
2022-01-25 10:00:00,24339,1954.340822,10,1,586,560.08628,-1487.0,-409850.72546382993,-67.39881573539893,-91.17430238895565
2022-01-25 11:00:00,22952,2150.776798,11,1,587,196.43597599999998,-1387.0,-227044.65556721808,-19.646823116407404,-38.11545280940038
2022-01-25 12:00:00,22146,2178.937808,12,1,588,28.16101000000026,-806.0,-172658.53207557183,31.731202181718118,13.028852040103857
2022-01-25 13:00:00,21722,2124.555598,13,1,589,-54.382210000000214,-424.0,195302.64385914523,55.358768962839264,103.95300434754995
2022-01-25 14:00:00,21676,2200.425806,14,1,590,75.87020800000028,-46.0,560872.7870362038,-10.711175025060356,84.96310316129598
2022-01-25 15:00:00,22334,2104.4773520000003,15,1,591,-95.94845399999986,658.0,704468.9471703488,11.640028769318008,129.2754896249021
2022-01-25 16:00:00,23371,1759.505722,16,1,592,-344.97163000000023,1037.0,1466787.9789031167,32.72949661929965,147.97442181368217
2022-01-25 17:00:00,25245,688.4563700000001,17,1,593,-1071.049352,1874.0,726406.0835782355,13.033797595445662,25.711213845884686
2022-01-25 18:00:00,27296,124.310478,18,1,594,-564.1458920000001,2051.0,-349799.79070452414,-23.18751697556786,-137.10165312716958
2022-01-25 19:00:00,27783,110.193948,19,1,595,-14.116529999999997,487.0,-818108.4341368601,-109.22876158707817,-308.6597235449062
2022-01-25 20:00:00,27228,108.203726,20,1,596,-1.9902220000000028,-555.0,-286742.8873569723,-28.478109203058864,-113.86802303010813
2022-01-25 21:00:00,26460,111.535088,21,1,597,3.3313619999999986,-768.0,-66795.89091971796,22.269902428484727,6.118065916493379
2022-01-25 22:00:00,25381,102.008562,22,1,598,-9.526526000000004,-1079.0,-362192.25010364177,-16.713134778059697,-33.98506058472361
2022-01-25 23:00:00,23874,89.905878,23,1,599,-12.102683999999996,-1507.0,-271813.7265997017,28.96294183954609,15.487046541757366
2022-01-26 00:00:00,22589,77.851994,0,1,600,-12.053883999999996,-1285.0,173963.17024902068,42.05706395385883,99.76851406298329
2022-01-26 01:00:00,21968,70.921588,1,1,601,-6.930406000000005,-621.0,1056931.2831498715,98.71220403199038,297.9055898288011
2022-01-26 02:00:00,21485,58.901430000000005,2,1,602,-12.020157999999995,-483.0,659745.0237592915,43.35740379055858,189.2820105524894
2022-01-26 03:00:00,21235,58.944974,3,1,603,0.04354399999999714,-250.0,419791.23970226943,1.5161521279763406,22.508487559702644
2022-01-26 04:00:00,21345,48.53981,4,1,604,-10.405164,110.0,322983.5645477092,-20.62108789260202,78.64587397177593
2022-01-26 05:00:00,22123,39.257138,5,1,605,-9.282672000000005,778.0,207217.21155863348,-20.76907443655557,-55.1956378024247
2022-01-26 06:00:00,23719,36.380268,6,1,606,-2.8768699999999967,1596.0,520974.9115358442,-49.660562691444966,-12.026312969193214
2022-01-26 07:00:00,25772,47.92879,7,1,607,11.548521999999998,2053.0,-448644.25752996374,-13.38228842198862,-128.16893772547485
2022-01-26 08:00:00,26560,467.727702,8,1,608,419.79891200000003,788.0,-1992673.4560930282,53.61480756486225,-157.291381279554
2022-01-26 09:00:00,25661,1545.5829179999998,9,1,609,1077.855216,-899.0,-1341288.9235837013,-23.817467783899872,-142.6195374398967
2022-01-26 10:00:00,24135,2062.599134,10,1,610,517.0162160000002,-1526.0,-610872.9467429491,-14.099664504427722,-29.81379190335565
2022-01-26 11:00:00,23017,2107.765496,11,1,611,45.166361999999936,-1118.0,-158759.97472361103,0.7689378437958112,-28.852187229467745
2022-01-26 12:00:00,22268,2075.314948,12,1,612,-32.4505479999998,-749.0,-107462.79567991849,4.485798462732987,-41.78588569388171
2022-01-26 13:00:00,22104,2065.332772,13,1,613,-9.982175999999981,-164.0,182392.75121949567,49.21152256788258,119.16218206970495
2022-01-26 14:00:00,22400,2098.002784,14,1,614,32.67001199999959,296.0,275557.3001337205,-101.10874669308009,12.580963414735265
2022-01-26 15:00:00,22991,2068.210886,15,1,615,-29.791897999999946,591.0,855741.8334389874,-7.0474016318617885,223.09458633563997
2022-01-26 16:00:00,23894,1588.781016,16,1,616,-479.42986999999994,903.0,1215594.6876036362,15.250912829756118,-10.752251374745128
2022-01-26 17:00:00,25574,543.873636,17,1,617,-1044.9073799999999,1680.0,489564.7852978837,-24.492816237036834,-122.00449155186652
2022-01-26 18:00:00,27366,16.381696,18,1,618,-527.49194,1792.0,-15234.241491511464,-26.04405654043748,-90.70454232558438
2022-01-26 19:00:00,27833,4.146894,19,1,619,-12.234802000000002,467.0,-270929.2053572014,-36.508709144062124,-77.14025485590992
2022-01-26 20:00:00,27237,7.475091999999999,20,1,620,3.3281979999999995,-596.0,-310360.68122704886,2.5330708170153002,-68.83920346900788
2022-01-26 21:00:00,26528,11.085086,21,1,621,3.6099940000000013,-709.0,-171242.81964091957,19.101728485637153,4.66214890856304
2022-01-26 22:00:00,25463,15.300546,22,1,622,4.21546,-1065.0,-240561.77175411116,-14.38672080336795,2.528578201051914
2022-01-26 23:00:00,23918,24.047320000000003,23,1,623,8.746774000000002,-1545.0,-224331.6978092743,2.013679808918397,30.91915452825208
2022-01-27 00:00:00,22651,29.131014,0,1,624,5.083693999999998,-1267.0,298516.39947622176,34.130695266422265,57.694459916339724
2022-01-27 01:00:00,22077,20.477684,1,1,625,-8.65333,-574.0,602251.6655211644,29.674436396901314,188.05201513180327
2022-01-27 02:00:00,21693,15.66309,2,1,626,-4.814594,-384.0,546334.840854763,33.045143540352825,237.56910346845996
2022-01-27 03:00:00,21346,19.530736,3,1,627,3.8676460000000006,-347.0,312803.52782941423,26.540822297624686,25.18675546839677
2022-01-27 04:00:00,21583,22.783424,4,1,628,3.252687999999999,237.0,174702.74984156527,11.30315094327051,2.1620730823799477
2022-01-27 05:00:00,22324,28.022134000000005,5,1,629,5.238710000000005,741.0,386178.62559027225,-13.196787656469667,32.11962152655178
2022-01-27 06:00:00,23887,28.7525,6,1,630,0.7303659999999965,1563.0,603219.3420568425,-13.761898745863903,-49.72405375188032
2022-01-27 07:00:00,25945,42.027396,7,1,631,13.274896000000002,2058.0,-664001.987508568,-62.489895866269535,-178.2527366401207
2022-01-27 08:00:00,26682,498.956136,8,1,632,456.92874,737.0,-1895843.473102591,-20.589633288501886,-130.26053366035205
2022-01-27 09:00:00,25715,1609.0597940000002,9,1,633,1110.1036580000002,-967.0,-1315993.1421996215,32.76840347475246,-130.47077513392492
2022-01-27 10:00:00,23980,2106.392858,10,1,634,497.3330639999999,-1735.0,-558304.4775144323,-9.439717169874683,-51.17959610677053
2022-01-27 11:00:00,22683,2139.249534,11,1,635,32.85667599999988,-1297.0,-225051.02452235296,-13.045595842613182,-12.797328313052844
2022-01-27 12:00:00,21873,2100.09459,12,1,636,-39.15494399999989,-810.0,-120585.20835763589,-15.851599989469861,-12.882582101764683
2022-01-27 13:00:00,21847,2105.431682,13,1,637,5.337091999999757,-26.0,-7880.430106224958,-27.947309245495944,31.083767300686077
2022-01-27 14:00:00,22301,2140.974524,14,1,638,35.54284200000029,454.0,241164.2099212967,1.7739755542391435,35.73382728275283
2022-01-27 15:00:00,22988,2148.749902,15,1,639,7.775377999999819,687.0,854668.5283767851,16.882254182387754,203.11319775666016
2022-01-27 16:00:00,23990,1727.5559979999998,16,1,640,-421.1939040000002,1002.0,1431200.8707851386,22.56591987550044,94.61850225539115
2022-01-27 17:00:00,25446,631.2692880000001,17,1,641,-1096.2867099999999,1456.0,659586.4355654931,-13.402673418514468,-75.84300281475169
2022-01-27 18:00:00,27325,83.88308199999999,18,1,642,-547.3862060000001,1879.0,-210317.849188013,-36.45042611131632,-176.88560524542925
2022-01-27 19:00:00,27784,94.626606,19,1,643,10.743524000000008,459.0,-527445.7407337287,-25.045413952704138,-96.92505701650998
2022-01-27 20:00:00,27195,118.13422599999998,20,1,644,23.50761999999999,-589.0,-416782.24886041135,-22.35242172665089,-68.4488193953456
2022-01-27 21:00:00,26462,130.41536399999998,21,1,645,12.281137999999999,-733.0,-100425.28534202371,0.30446244875452066,-34.69750499653071
2022-01-27 22:00:00,25414,171.78262,22,1,646,41.367256000000026,-1048.0,-44659.917868028395,13.196502798641816,41.43781770525072
2022-01-27 23:00:00,23928,221.777556,23,1,647,49.994935999999996,-1486.0,-14462.588582943194,3.2663265502107492,20.867408004151685
2022-01-28 00:00:00,22759,225.623206,0,1,648,3.8456500000000062,-1169.0,333034.42139306664,24.758867140892136,83.63889082863022
2022-01-28 01:00:00,22193,199.74402,1,1,649,-25.879186000000004,-566.0,732657.9770048792,58.71742694239549,203.06297116289124
2022-01-28 02:00:00,21716,180.588644,2,1,650,-19.155376000000018,-477.0,572427.2964721732,50.77360938040894,196.59024045941965
2022-01-28 03:00:00,21484,175.99365799999998,3,1,651,-4.594986000000006,-232.0,137522.02277761418,26.34468811303094,69.77292898570909
2022-01-28 04:00:00,21608,208.29192200000003,4,1,652,32.298264000000046,124.0,63614.266740006395,-5.610847876233379,-25.829922642090196
2022-01-28 05:00:00,22286,181.281778,5,1,653,-27.010144000000025,678.0,180601.09053802025,-20.022961196546817,8.80106176035406
2022-01-28 06:00:00,23880,154.655848,6,1,654,-26.62593000000001,1594.0,324950.5269515971,-15.913888949271325,-72.19200571655301
